
title,price,image
"Lenovo Ideapad S340-15IIL Abyss_Blue Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 1TB + 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",55155 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_3178.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 512GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55155 Сом,https://enter.kg//images/stories/virtuemart/product/1_8751_5883.jpg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 4GB DDR4, 1TB, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",55255 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8395.jpeg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 4GB DDR4, 256GB SSD, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",55255 Сом,https://enter.kg//images/stories/virtuemart/product/777777_5053.jpeg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 1TB, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55255 Сом,https://enter.kg//images/stories/virtuemart/product/1_2311_8963.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 256GB SSD, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55455 Сом,https://enter.kg//images/stories/virtuemart/product/1_3751.jpg
"Ноутбук Acer/Extensa 15 EX215-54/Core i5/1135G7/2,4 GHz/8 Gb/PCIe NVMe SSD/512 Gb/No ODD/Graphics/Iris xe/256 Mb/15,6 ''/1920x1080/Без операционной си",55495 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_8294.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",55556 Сом,https://enter.kg//images/stories/virtuemart/product/1_3461_2944.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 20GB DDR4, 1TB + 1TB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55556 Сом,https://enter.kg//images/stories/virtuemart/product/1_4158.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55556 Сом,https://enter.kg//images/stories/virtuemart/product/1_4799_2235.jpg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 24GB DDR4, 1TB + 1TB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",55656 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_7430.jpg
"Lenovo V15 GEN4 IRU Black Intel Core i5-13420H (8ядер/12потоков, up to 4.6Ghz), 24GB, 1TB + 1TB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, USB Type-C, DOS, Eng-Rus Заводская Клавиатура",55656 Сом,https://enter.kg//images/stories/virtuemart/product/22_7594.jpg
"Lenovo V15 GEN4 IRU Black Intel Core i5-13420H (8ядер/12потоков, up to 4.6Ghz), 40GB, 1TB + 256GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, USB Type-C, DOS, Eng-Rus Заводская Клавиатура",55656 Сом,https://enter.kg//images/stories/virtuemart/product/22_7702.jpg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 4GB DDR4, 256GB SSD M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",55756 Сом,https://enter.kg//images/stories/virtuemart/product/777777_5171.jpeg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 256GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55856 Сом,https://enter.kg//images/stories/virtuemart/product/1_8209_2248.jpg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 8GB DDR4, 128GB SSD, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",55956 Сом,https://enter.kg//images/stories/virtuemart/product/777777_3981.jpeg
"Acer Aspire A315-44P Pure Silver Ryzen 7 5700U (8ядер/16потоков, up to 4.3Ghz), 40GB, 256GB SSD M.2 NVMe PCIe, AMD Radeon RX Vega 8, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",56056 Сом,https://enter.kg//images/stories/virtuemart/product/22_4051.jpg
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 36GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56056 Сом,https://enter.kg//images/stories/virtuemart/product/1_1023.jpg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 20GB DDR4, 1TB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",56056 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_8420_1628.jpg
"Ноутбук HP 17-CN3034 Intel Core i3-N305 (up to 3.8GHz), 16GB, 256GB SSD m.2 NVMe, Int VGA, 17,3"" (1920x1080) IPS, Win11H, скан. отп. пальц., серебро [8R077UA#ABA]",56056 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8433.jpeg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 8GB DDR4, 1TB, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",56256 Сом,https://enter.kg//images/stories/virtuemart/product/777777_1019.jpeg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 8GB DDR4, 256GB SSD M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",56256 Сом,https://enter.kg//images/stories/virtuemart/product/777777_1586.jpeg
"Ноутбук ASUS X1502ZA-EJ1426 Intel Core i5-12500H (up to 4.5Ghz), 24GB DDR4, 512GB SSD NVMe, 15.6"" (1920x1080) Full HD IPS, Int VGA, WiFi 6, BT 5.0, HD WebCam, DOS, Eng+Rus, бледно голубой",56256 Сом,https://enter.kg//images/stories/virtuemart/product/777777_3044.jpeg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 8GB DDR4, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56356 Сом,https://enter.kg//images/stories/virtuemart/product/1_6464_2931.jpg
"Lenovo V15 GEN4 IRU Black Intel Core i5-13420H (8ядер/12потоков, up to 4.6Ghz), 40GB, 1TB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, USB Type-C, DOS, Eng-Rus Заводская Клавиатура",56456 Сом,https://enter.kg//images/stories/virtuemart/product/22_8549.jpg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 1TB, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",56557 Сом,https://enter.kg//images/stories/virtuemart/product/2_1479.jpeg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",56557 Сом,https://enter.kg//images/stories/virtuemart/product/2_2249.jpeg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 36GB DDR4, 1TB + 512GB SSD M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",56557 Сом,https://enter.kg//images/stories/virtuemart/product/2_4871_5752.jpg
"Acer Aspire A315-44P Pure Silver Ryzen 7 5700U (8ядер/16потоков, up to 4.3Ghz), 24GB, 1TB SSD M.2 NVMe PCIe, AMD Radeon RX Vega 8, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",56557 Сом,https://enter.kg//images/stories/virtuemart/product/22_4758.jpg
"Acer Aspire A315-59 Pure Silver Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 24GB DDR4, 1TB SSD M.2 NVMe PCIe + 512GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",56557 Сом,https://enter.kg//images/stories/virtuemart/product/777777_5731.jpeg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 8GB DDR4, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56557 Сом,https://enter.kg//images/stories/virtuemart/product/1_7793_7984.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56557 Сом,https://enter.kg//images/stories/virtuemart/product/2_4796_6955.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56557 Сом,https://enter.kg//images/stories/virtuemart/product/2_7902.jpg
"Lenovo IdeaPad 3 15ITL6 Arctic Grey Intel Core i5-1135G7 (up to 4.2Ghz), 12GB DDR4, 1TB + 1TB M.2 NVMe PCIe, Nvidia Geforce MX350 2GB GDDR5, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",56557 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_7322.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 36GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская Клавиатура",56557 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_5597.jpg
"Ноутбук HP Pavilion 15-eh1070wm, AMD Ryzen 7 5700U ,8GB DDR4, 512GB SSD NVMe, AMD Radeon™ Graphics, 15.6 FHD IPS 250 nits, Eng-Rus, Horizon Blue",56557 Сом,https://enter.kg//images/stories/virtuemart/product/13_7974.jpg
"Lenovo V15 GEN4 IRU Black Intel Core i5-13420H (8ядер/12потоков, up to 4.6Ghz), 40GB, 1TB + 512GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, USB Type-C, DOS, Eng-Rus Заводская Клавиатура",56657 Сом,https://enter.kg//images/stories/virtuemart/product/22_5388.jpg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 12GB DDR4, 1TB, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",56757 Сом,https://enter.kg//images/stories/virtuemart/product/777777_1740.jpeg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 4GB DDR4, 512GB SSD M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",56857 Сом,https://enter.kg//images/stories/virtuemart/product/777777_7257.jpeg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 12GB DDR4, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56857 Сом,https://enter.kg//images/stories/virtuemart/product/1_4850_1617.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 512GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56857 Сом,https://enter.kg//images/stories/virtuemart/product/1_6420_1750.jpg
"Ноутбук HP 17-CN3034 Intel Core i3-N305 (up to 3.8GHz), 8GB, 500GB SSDm.2 NVMe , Int VGA, 17,3"" (1920x1080) IPS, Win11H, скан. отп. пальц., серебро [8R077UA#ABA]",56857 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8803.jpeg
"Acer Aspire 5 A515-56 Black Intel Core i5-1135G7 (up to 4.2Ghz), 8GB DDR4, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, Backlight Keyboard, DOS, Eng-Rus",57057 Сом,https://enter.kg//images/stories/virtuemart/product/2_4237.jpeg
"Acer Aspire 5 A515-58 Steel Grey Intel Core i5-1335U (10ядер/12потоков, up to 4.6Ghz), 8GB DDR5, 2TB M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus Заводская клавиатура",57057 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_4423.jpg
title,price,image
"Acer Aspire A315-44P Pure Silver Ryzen 7 5700U (8ядер/16потоков, up to 4.3Ghz), 40GB, 512GB SSD M.2 NVMe PCIe, AMD Radeon RX Vega 8, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57057 Сом,https://enter.kg//images/stories/virtuemart/product/22_8155.jpg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 12GB DDR4, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57057 Сом,https://enter.kg//images/stories/virtuemart/product/1_3438_8767.jpg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 8GB DDR4, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57057 Сом,https://enter.kg//images/stories/virtuemart/product/1_8564_6609.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 512GB SSD NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57057 Сом,https://enter.kg//images/stories/virtuemart/product/1_8102.jpg
"Lenovo V15 GEN3 ITL Black Intel Core i7-1255U (10ядер/12потоков, up to 4.7Ghz), 8GB, 128GB SSD, Intel® Iris® Xe Graphics Eligible 96EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57057 Сом,https://enter.kg//images/stories/virtuemart/product/11_2396.png
"Ноутбук ASUS X1502ZA-EJ1426 Intel Core i5-12500H (up to 4.5Ghz), 12GB DDR4, 1TB SSD NVMe, 15.6"" (1920x1080) Full HD IPS, Int VGA, WiFi 6, BT 5.0, HD WebCam, DOS, Eng+Rus, бледно голубой",57057 Сом,https://enter.kg//images/stories/virtuemart/product/777777_6995.jpeg
"Acer Aspire A315-59G Pure Silver Intel Core i3-1215U (up to 4.4Ghz), 32GB DDR4, 1TB + 1TB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57157 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_2857.jpg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 12GB DDR4, 256GB SSD M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57257 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8015.jpeg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 8GB DDR4, 256GB SSD, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57257 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8819.jpeg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 1TB + 256GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57257 Сом,https://enter.kg//images/stories/virtuemart/product/1_2256_3949.jpg
"Lenovo V15 GEN3 ITL Black Intel Core i7-1255U (10ядер/12потоков, up to 4.7Ghz), 8GB, 256GB SSD, Intel® Iris® Xe Graphics Eligible 96EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57257 Сом,https://enter.kg//images/stories/virtuemart/product/11_2126.png
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 12GB DDR4, 256GB SSD, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57357 Сом,https://enter.kg//images/stories/virtuemart/product/777777_7287.jpeg
"Lenovo V15 GEN3 ITL Black Intel Core i7-1255U (10ядер/12потоков, up to 4.7Ghz), 8GB, 256GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 96EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57357 Сом,https://enter.kg//images/stories/virtuemart/product/11_5514.png
"Acer Aspire A315-59 Pure Silver Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 32GB DDR4, 1TB SSD M.2 NVMe PCIe + 256GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",57558 Сом,https://enter.kg//images/stories/virtuemart/product/777777_5949.jpeg
"Acer Aspire A315-59 Pure Silver Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 48GB DDR4, 1TB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",57558 Сом,https://enter.kg//images/stories/virtuemart/product/777777_3904.jpeg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 12GB DDR4, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57558 Сом,https://enter.kg//images/stories/virtuemart/product/1_3561_1933.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 1TB + 512GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57558 Сом,https://enter.kg//images/stories/virtuemart/product/1_3939_6988.jpg
"Ноутбук ASUS X1502ZA-EJ1426 Intel Core i5-12500H (up to 4.5Ghz), 16GB DDR4, 1TB SSD NVMe, 15.6"" (1920x1080) Full HD IPS, Int VGA, WiFi 6, BT 5.0, HD WebCam, DOS, Eng+Rus, бледно голубой",57558 Сом,https://enter.kg//images/stories/virtuemart/product/777777_1736.jpeg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 8GB DDR4, 1TB + 128GB SSD M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57758 Сом,https://enter.kg//images/stories/virtuemart/product/777777_4517.jpeg
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 8GB DDR4, 512GB SSD M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57858 Сом,https://enter.kg//images/stories/virtuemart/product/777777_4651.jpeg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 1TB, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57858 Сом,https://enter.kg//images/stories/virtuemart/product/1_6104.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",57958 Сом,https://enter.kg//images/stories/virtuemart/product/2_6498.jpg
"Lenovo V15 GEN3 ITL Black Intel Core i7-1255U (10ядер/12потоков, up to 4.7Ghz), 8GB, 500GB, Intel® Iris® Xe Graphics Eligible 96EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",57958 Сом,https://enter.kg//images/stories/virtuemart/product/11_2222.png
"Acer Aspire A315-57G Black Intel Core i5-1035G1 (4ядра/8потоков, up to 3.6Ghz), 36GB DDR4, 1TB + 1TB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",58058 Сом,https://enter.kg//images/stories/virtuemart/product/1_4478_7490.jpg
"Acer Aspire A315-59 Pure Silver Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 24GB DDR4, 2TB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",58058 Сом,https://enter.kg//images/stories/virtuemart/product/777777_1940.jpeg
"Acer Aspire A315-59 Pure Silver Intel Core i5-1235U (10ядер/12потоков, up to 4.4Ghz), 64GB DDR4, 512GB SSD M.2 NVMe PCIe, Intel® Iris® Xe Graphics Eligible 80EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",58058 Сом,https://enter.kg//images/stories/virtuemart/product/777777_2066.jpeg
"Acer Extensa 15 EX215-54 Black Intel Core i7-1165G7 (up to 4.7Ghz), 16GB DDR4, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",58058 Сом,https://enter.kg//images/stories/virtuemart/product/777777_4019.jpeg
"HP Probook 450 G8 Intel Core i3-1125G4 (4ядра/8потоков, up to 3.7Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",58058 Сом,https://enter.kg//images/stories/virtuemart/product/7_4337.png
"Lenovo V15 GEN3 ITL Black Intel Core i7-1255U (10ядер/12потоков, up to 4.7Ghz), 12GB, 128GB SSD, Intel® Iris® Xe Graphics Eligible 96EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",58058 Сом,https://enter.kg//images/stories/virtuemart/product/11_3395.png
"Lenovo V15 GEN3 ITL Black Intel Core i7-1255U (10ядер/12потоков, up to 4.7Ghz), 8GB, 1TB, Intel® Iris® Xe Graphics Eligible 96EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",58058 Сом,https://enter.kg//images/stories/virtuemart/product/11_8046.png
"Acer Aspire 3 A315-55G Black Intel Core i7-8565U (4ядра/8потоков, up to 4.60GHz), 12GB DDR4, 1TB + 128GB SSD M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",58258 Сом,https://enter.kg//images/stories/virtuemart/product/777777_7192.jpeg
